int_no,true_counts,pred_counts,true_rate,pred_rate,pi
493,16,2.3151820490225488,0.0005560044132850305,8.045321480092605e-05,28776.75
708,18,7.189227794285935,0.0019263684537099367,0.000769394534969283,9344.0068359375
75,0,0.06464490372441639,0.0,0.00415928984498597,15.542293548584
1410,0,0.08132455025362166,0.0,0.0014849815697964648,54.7646865844727
860,1,0.06219811854561446,0.3217211216008491,0.020010448459957655,3.1082820892334
261,0,0.13849414759917691,0.0,0.0028829698827138534,48.0387077331543
824,0,0.08671485068494206,0.0,0.0003132606666486063,276.813720703125
1271,0,0.20838776971285441,0.0,0.0011401798449856425,182.767456054688
1653,0,0.10617124969844381,0.0,0.003707640255266359,28.6358013153076
1533,0,0.18887336577593267,0.0,0.0028973930260099367,65.1873474121094
1662,0,0.0700776387685269,0.0,0.00039396923726728035,177.875915527344
578,0,0.33293902063044983,0.0,0.0005098329404437029,653.035522460938
7276,0,0.39059182792917596,0.0,0.004859490614770454,80.3771133422852
17719,0,0.23134431930809168,0.0,0.0025433412819780244,90.9607849121094
1401,0,0.29975535492262256,0.0,0.0005895600134560232,508.439086914062
1228,0,0.19760139765925494,0.0,0.0022172075261747107,89.1217422485352
13671,0,0.294194218488727,0.0,0.0012147821919392347,242.178573608398
1579,0,0.14043837149708785,0.0,0.0002616409584927976,536.759887695312
17335,0,0.15907397575491564,0.0,0.0013570940183776118,117.216621398926
958,0,0.3192976248889154,0.0,0.0006363513577495549,501.763092041016
677,0,0.47326364000174675,0.0,0.0003229196902695448,1465.57690429688
170,0,0.19095144941496522,0.0,0.0022764311426845154,83.8819351196289
1479,0,0.18502191351361136,0.0,0.002207826286394437,83.8027496337891
16704,0,0.5212297399564836,0.0,0.002470365127301806,210.99299621582
1654,0,0.38491781405005526,0.0,0.00928089503063015,41.4742126464844
688,0,0.4202515529002578,0.0,0.0010517019115523416,399.591888427734
676,0,0.4025569965081649,0.0,0.00036822216726819504,1093.24487304688
753,0,0.41765425446484583,0.0,0.0008788681632571015,475.218322753906
767,0,0.5715370507507019,0.0,0.0009260979081345042,617.145385742188
9384,0,0.5592895721291412,0.0,0.0025030292144842528,223.445083618164
10738,0,0.2443106168962793,0.0,0.0010341192804821627,236.249938964844
1336,0,0.5965382777698451,0.0,0.002029128539096591,293.987426757812
1227,0,0.39317431630685235,0.0,0.0017896255759461115,219.696411132812
1499,0,0.5319078451539645,0.0,0.003095716882291314,171.820571899414
223,0,0.039760986410246904,0.0,0.0008880444678549321,44.7736434936523
717,1,0.033978462911165644,0.1470140058370916,0.0049953099447575065,6.80207300186157
13076,0,0.4071831937565809,0.0,0.0028424498317261896,143.250793457031
7084,0,0.36057734917919837,0.0,0.000712576639534624,506.01904296875
768,0,0.44671981349133527,0.0,0.0005936065711498308,752.552001953125
3667,0,0.6521138437979486,0.0,0.006665493212436412,97.8342971801758
207,0,0.685034667687734,0.0,0.0023511056008596685,291.367034912109
1580,0,0.29126300718936793,0.0,0.0014086051355189822,206.774063110352
1253,0,0.6126945212493459,0.0,0.0010302191123368934,594.722534179688
13029,0,0.49837545749594925,0.0,0.0007148262262120143,697.198059082031
17462,0,0.4821887179161044,0.0,0.0010094453121293461,477.676910400391
1236,0,0.6230996848049072,0.0,0.0007057500645230676,882.890014648438
7210,0,0.3456101626749471,0.0,0.0008696828705205995,397.397918701172
921,0,0.5827245468075442,0.0,0.002447165116916447,238.122283935547
470,0,0.6472804758302427,0.0,0.0019976277802683747,324.024566650391
1059,0,0.8401551633923411,0.0,0.0015925707959300983,527.546508789062
916,0,0.7099524892239328,0.0,0.0010818208943324935,656.256958007812
854,0,0.5908553604054031,0.0,0.0008063109601046442,732.788452148438
123,0,0.3428934838770404,0.0,0.0009686755146061174,353.981781005859
972,1,0.25644608548260583,0.012441352499703606,0.003190536146658223,80.3771133422852
251,0,0.47524729079258354,0.0,0.001821109545301141,260.965789794922
15386,0,0.5564189820245409,0.0,0.0024287626769711923,229.095657348633
1076,0,0.7213215540557671,0.0,0.0007092339292109737,1017.04321289062
940,0,0.6895552261100066,0.0,0.001334345379944691,516.774169921875
1526,0,0.5041981229888518,0.0,0.0004395615893089868,1147.04772949219
15281,0,0.8638147617731087,0.0,0.0012253979570113753,704.925903320312
1205,0,0.8185655421725324,0.0,0.0005320509660773111,1538.50964355469
780,0,0.7676985751405628,0.0,0.0009649445044578319,795.588317871094
8848,0,0.5871111717452906,0.0,0.0009260969749223123,633.962951660156
1799,0,0.7495411302969959,0.0,0.0016796368678389617,446.251892089844
13290,0,0.4621851551278948,0.0,0.0010309631116735922,448.304260253906
1459,0,0.606613740649707,0.0,0.0005764173387332027,1052.38635253906
963,0,0.7440087682807277,0.0,0.0009009084261847671,825.842834472656
1393,0,0.5310639978307293,0.0,0.0008165444712250883,650.379760742188
217,0,0.8000077265735467,0.0,0.002475387971028651,323.184783935547
1457,0,0.7708645423666041,0.0,0.0018498648047298616,416.713989257812
1015,0,1.0148671812292767,0.0,0.0012888330070161664,787.431091308594
95,1,0.22821892895869575,0.01265359029888836,0.0028877888254944446,79.0289535522461
877,0,0.8844490162621236,0.0,0.0013807725186640288,640.546508789062
13279,0,0.7821315242033424,0.0,0.001278423119738191,611.7939453125
1019,0,0.6053300187217484,0.0,0.0015113034340183706,400.535064697266
197,1,0.5246395679217185,0.0019467063010239567,0.0010213191526396955,513.688171386719
1545,0,0.9654705314610766,0.0,0.0010968043506057509,880.257751464844
1635,0,0.6789967232412781,0.0,0.005666848828713614,119.81909942627
463,0,0.5199473703822031,0.0,0.0007403345956696771,702.314025878906
1388,0,0.7521603294943986,0.0,0.0020778640111567123,361.987274169922
1099,0,0.928409342333151,0.0,0.0017238010857022362,538.582641601562
17058,1,0.3890490778807735,0.009995597489600556,0.0038887779861964704,100.044044494629
1739,0,0.8544287160676739,0.0,0.001409464581556548,606.2080078125
204,2,0.2993198018194553,0.00607372360146156,0.0009089928723478111,329.287292480469
779,0,1.007765126424589,0.0,0.000677780672611556,1486.86022949219
1308,0,0.9793359690633825,0.0,0.0031361730215282674,312.271026611328
1531,0,0.7605137548086246,0.0,0.0005041658109155279,1508.45959472656
1429,0,0.7907660854978991,0.0,0.00046416941427974783,1703.615234375
7207,0,0.890846138679624,0.0,0.0018597758471528237,479.007263183594
827,0,1.229504008711646,0.0,0.000516875994951875,2378.72143554688
632,0,0.7978079412054492,0.0,0.0005860485430351427,1361.33422851562
453,0,1.0956517866682494,0.0,0.00017280555799954907,6340.37353515625
8854,0,0.6751798009113684,0.0,0.005068500071422604,133.210968017578
1742,0,0.789475434824303,0.0,0.002567518275247787,307.485809326172
9461,0,1.0414771857030563,0.0,0.002733875776982635,380.95263671875
265,1,0.4629959383017168,0.0037857523865155274,0.0017527879783727203,264.148284912109
808,0,1.3036957917054668,0.0,0.00021683472214035704,6012.39404296875
1096,0,1.0132425698701175,0.0,0.0003572160602040139,2836.49780273438
15140,0,1.203147941102868,0.0,0.004585962798163181,262.3544921875
94,0,0.7682833735967074,0.0,0.0025049374251959232,306.707611083984
1634,0,1.0697304086654145,0.0,0.002504013840657882,427.206268310547
1433,0,1.2050037852785245,0.0,0.00039638588012256247,3039.9765625
192,0,1.5304227323846817,0.0,0.000844681489845261,1811.83410644531
1751,0,0.8351980619600243,0.0,0.017177352789597523,48.6220474243164
255,0,1.0182935598206366,0.0,0.0005017528465746668,2029.47241210938
393,0,1.7287119533771118,0.0,0.00019314966561713884,8950.1162109375
7202,0,0.8363312967725247,0.0,0.004544951633558383,184.013244628906
17674,1,0.3219343016222017,0.004538504783726422,0.0014611003679579873,220.336883544922
512,0,0.8237767573055947,0.0,0.0007182679938317788,1146.89331054688
1391,0,1.2774754856890027,0.0,0.00014763689058046677,8652.8203125
1050,0,1.3854042767920163,0.0,0.0005780005062038267,2396.89111328125
254,0,1.6845006537338534,0.0,0.00020900046144647943,8059.7939453125
1408,0,1.3064396301741523,0.0,0.0009170853083438275,1424.55627441406
584,0,1.575960662058382,0.0,0.0007107350092593071,2217.36743164062
834,1,0.6258977731051584,0.0017660181206566345,0.0011053468089823443,566.24560546875
1602,0,0.7693224715529705,0.0,0.0008499079482175959,905.183288574219
1106,0,1.3500268400464819,0.0,0.0005666706533984016,2382.38354492188
1542,1,0.7433529645420688,0.0008287947915427319,0.0006160870652903157,1206.5712890625
678,1,0.47953500937974897,0.0007479236946188858,0.0003586555959144039,1337.03479003906
918,0,1.2574130946179922,0.0,0.001792856055602212,701.346374511719
7782,1,0.871529297761941,0.002054190044926632,0.0017902868073244773,486.809875488281
276,0,0.7218716871812255,0.0,0.00035455081279111954,2036.017578125
224,2,0.30481984301787113,0.0025480244839896607,0.00038834421160771024,784.921813964844
809,0,1.5139037037362937,0.0,0.0006058456491363939,2498.82739257812
710,2,0.3703055847058851,0.00853167143483509,0.0015796627895975526,234.420654296875
1330,1,0.7535182923876944,0.0032606347510945,0.002456947929744703,306.688751220703
1569,0,2.8373130502984547,0.0,0.0007161736129244178,3961.76708984375
1475,0,1.19576022767593,0.0,0.0006590034921858224,1814.49755859375
1123,0,2.022987110006075,0.0,0.000489304775219562,4134.4111328125
13282,0,1.1566471001688066,0.0,0.0014123469881529038,818.953918457031
1496,1,0.535962341021845,0.0013006625488016389,0.0006971061445351661,768.838928222656
1160,0,1.816732860506596,0.0,0.0014743759887608982,1232.20458984375
6856,0,2.1529760066372585,0.0,0.0004934556159241664,4363.05908203125
9182,1,0.5942799058400915,0.004037006716229895,0.002399111971196919,247.708282470703
216,0,1.7099246307421971,0.0,0.002766888282842523,617.995544433594
941,0,3.1911701458990187,0.0,0.0026282107416362105,1214.19873046875
879,1,0.7306353325327691,0.000798279956156968,0.0005832515412209907,1252.693359375
1476,0,1.0683453466530992,0.0,0.0005014770664502606,2130.39721679688
9151,0,2.0433162256427355,0.0,0.002284767978785586,894.321105957031
1286,0,1.0804324007626789,0.0,0.0009956272489515027,1085.17761230469
8834,0,1.0819647259013148,0.0,0.0014507706562912465,745.786193847656
7196,0,2.054086194830745,0.0,0.004917071819644885,417.745819091797
1054,1,0.607992602895611,0.0005480607167245298,0.00033321686170618097,1824.61535644531
1440,1,0.8790590320894147,0.00016951529056063043,0.0001490139472445837,5899.1728515625
1369,1,0.8418513665251032,0.0007212155792777663,0.0006071563209741813,1386.54797363281
1302,0,1.5905882564683935,0.0,0.0008252673926466413,1927.36108398438
7148,1,0.8590651281989731,0.000850385507404641,0.0007305365349371167,1175.93725585938
15701,1,0.5891447534254043,0.0016369059958975436,0.0009643745793336242,610.908630371094
1339,1,1.0366841336307184,0.00240665897154696,0.002494945170862756,415.513793945312
1678,0,2.5923004733632324,0.0,0.0004506056973443024,5752.92431640625
336,0,3.8558639149629133,0.0,0.00028513213913065877,13523.0771484375
1191,1,0.7996503557706908,0.0004751279893420986,0.00037993626571402206,2104.69604492188
482,0,1.9713685618946544,0.0,0.0004533532566366718,4348.416015625
1241,0,4.299340854332102,0.0,0.0013711343934800335,3135.60864257812
1182,0,5.2290729805993665,0.0,0.001605274576313317,3257.43212890625
893,1,1.2830174922414501,0.0004323212484627053,0.0005546757240453131,2313.0947265625
630,1,0.6340250749955423,0.0005491399109551416,0.0003481684732263791,1821.02954101562
1061,0,3.788126407296809,0.0,0.0009663155058842237,3920.17553710938
1323,1,1.0102023092607655,0.0009646775177971367,0.0009745194561706107,1036.61584472656
6152,1,0.6693184170028654,0.0007922111103353153,0.0005302414863017156,1262.28979492188
16803,1,0.7093649485464032,0.004171791278794461,0.002959322505828366,239.705184936523
82,1,0.559875617557444,0.0006170267910290984,0.0003454582556769044,1620.67517089844
9142,1,1.240199494316917,0.0026141957498736095,0.003242124247038684,382.526824951172
9831,1,0.6144301719026019,0.0008449000863361666,0.000519132105288054,1183.57189941406
572,0,5.708178402901695,0.0,0.0009160302277135034,6231.43017578125
126,1,0.7694745177465928,0.0012848147428727642,0.0009886322046657329,778.322326660156
452,3,0.530003613089859,0.0022249355926593464,0.00039307463433389345,1348.35363769531
440,1,0.4079722864476066,0.0024763425701938993,0.0010102791403895479,403.821350097656
196,1,0.10679481927594427,0.017564262450593324,0.001875772234126368,56.9337882995605
1686,1,1.1061927427946396,0.0004475796877060799,0.0004951094023627568,2234.23901367188
242,1,0.6246107565416122,0.0006734392580724943,0.00042063740446948277,1484.91491699219
1675,1,1.1761509722096086,0.0021751160956931595,0.0025582649106182776,459.745574951172
103,1,1.0384401378101347,0.00083223716158364,0.0008642284727656304,1201.58056640625
1570,1,1.3314322846532392,0.0007528999330551378,0.001002435277982873,1328.19775390625
214,1,1.1033572041350708,0.002005079886536271,0.002212319337676125,498.733245849609
12453,0,5.125355036082856,0.0,0.005206252458547109,984.461486816406
267,0,5.4053074127527765,0.0,0.001549047160957606,3489.44018554688
1463,1,2.010622575397923,0.0003768309674831484,0.0007576648503306589,2653.70971679688
1488,1,1.4761106924409446,0.0006727869031254226,0.0009931079414376663,1486.35473632812
181,1,1.2339453935875448,0.000478513561174794,0.0005904596045808089,2089.80493164062
57,1,0.7849364030977806,0.002562361776894048,0.0020112910365904517,390.264953613281
1119,1,1.126664654739446,0.000388920328303449,0.0004381827874091574,2571.220703125
12456,2,0.7190553657078098,0.015762779026816318,0.005667155418849401,126.88117980957
1044,1,1.135928559450422,0.00033532220772015584,0.0003809020723672918,2982.20629882812
9036,1,1.8209889672402462,0.0005027478989930872,0.0009154983773696254,1989.06848144531
7205,1,1.2668978022873192,0.0024548236558158613,0.003110010694556037,407.361236572266
205,2,0.5607876867713562,0.003554854690649642,0.000996759369388859,562.610900878906
8777,2,0.8521550761083653,0.006913303319706306,0.0029456032582822708,289.297302246094
1136,1,1.0759731343146157,0.0014793141161545088,0.0015917022461946222,675.988952636719
12,1,0.9354374491267236,0.0028438904782783674,0.0026602816545964938,351.630981445312
12315,1,1.10883201241696,0.001004886801807913,0.001114250654699911,995.136962890625
948,2,1.1452729967976787,0.002883208075798243,0.0016510301766803615,693.671752929688
1152,1,1.4260453239293105,0.0003851276054879179,0.0005492094209221377,2596.5419921875
1298,1,0.9182634121269537,0.001365569918321683,0.0012539528926959942,732.294982910156
874,1,2.1285281871491883,0.001236215003020366,0.002631318479305568,808.920776367188
591,1,3.1386114258607236,0.0002300616167467782,0.0007220740189734289,4346.66162109375
866,2,0.6326532354710688,0.004798878191926565,0.001518012907376947,416.764068603516
1435,1,1.3206771051672748,0.00025708877094495186,0.00033953125378259163,3889.70703125
29,1,1.81495527942542,0.0003713434209523098,0.0006739717023372909,2692.92504882812
979,2,0.6926014612466634,0.006434907487895035,0.002228413164551599,310.804779052734
899,1,1.350998363123471,0.001102353495107836,0.0014892777674741235,907.150024414062
1188,1,1.4653169651922555,0.0004701994995865091,0.0006889913037690208,2126.7568359375
54,1,1.8293362625060516,0.0005517145884530427,0.0010092715032107536,1812.53137207031
1036,1,1.824189403661274,0.00047534529263096423,0.0008671198458976725,2103.73388671875
654,1,1.9198386836613257,0.000326419992714522,0.0006266737291337874,3063.53784179688
9019,2,0.9592367285320206,0.0031480204640544165,0.001509848425645706,635.319885253906
235,1,1.671480262797886,0.0003959727942715428,0.0006618607102298116,2525.42602539062
14209,1,1.5133601846206328,0.0017792421388479987,0.0026926342117318167,562.037048339844
971,5,0.3322046124200195,0.19030044420181996,0.01264373706188463,26.274242401123
571,2,0.7550214648795128,0.0032454637493148676,0.0012251973971105336,616.244750976562
1124,2,0.7851248886581691,0.0028513857867189887,0.0011193469741596158,701.413330078125
9454,1,1.767195696649649,0.0011086379978907182,0.0019591802990147596,902.007690429688
309,2,1.195686239922831,0.00016194816045709867,9.681959351968381e-05,12349.630859375
837,3,0.7371395433431931,0.006742924230312454,0.0016568253626434246,444.910827636719
8757,1,1.051600409301071,0.0019238959644802594,0.0020231697837001196,519.778625488281
9304,1,4.309964260816225,0.00013429281880298805,0.0005787972495251476,7446.41455078125
397,1,1.3756738870939746,0.00030345852330977826,0.0004174599663333602,3295.34326171875
961,2,0.8969504106556063,0.0015180393646953402,0.0006808030157774306,1317.48889160156
5371,2,1.1183354273747015,0.00029837983972136453,0.00016684437278739357,6702.86572265625
662,2,0.798858157085733,0.0019775311711006122,0.0007898834534625133,1011.36206054688
1088,1,4.019335813517917,0.00022605415409829118,0.0009085875573617597,4423.71875
151,1,2.3120269858704656,8.767559413700288e-05,0.00020270833964697703,11405.6826171875
1722,2,0.8393993403381802,0.014319390849058023,0.0060098436163719396,139.670745849609
838,1,3.5761685410767674,0.0004928824453707917,0.0017626306955840138,2028.88134765625
1564,2,0.97523013314835,0.001788112392206035,0.000871910543167653,1118.49792480469
1394,1,3.1056465251970624,0.00013829901530155702,0.00042950785630945594,7230.70947265625
870,1,3.5782878011575114,0.0005386651362404593,0.0019274988859180843,1856.44091796875
164,1,4.128097928341221,0.000152065168240655,0.0006277399059871072,6576.1279296875
488,2,1.5484989442951838,0.00015876975764819815,0.00012292740105211851,12596.857421875
105,2,1.0308738828644566,0.0027730839904753085,0.0014293499303852715,721.218688964844
9824,2,0.8686511975296205,0.0011308537331390892,0.0004911587247610559,1768.57531738281
9500,2,1.4987385782420548,0.002003090706363334,0.0015010546586724284,998.45703125
16729,2,1.506565034953895,0.0026580580455697,0.0020022686561665982,752.429016113281
1144,2,1.0452203979787438,0.0037339926771900217,0.0019514226560511346,535.619689941406
1524,1,3.831402716469349,0.0001741363923292919,0.0006671866466066214,5742.625
279,2,1.1772263251149573,0.0007441640758244343,0.0004380247701326836,2687.57934570312
1434,2,0.7745471363581048,0.0014770311025752358,0.0005720151054057516,1354.06762695312
9139,3,0.9451109143196638,0.0059454174822635075,0.0018730263175580591,504.590301513672
1196,2,1.0332131660263024,0.0012388922017089476,0.0006400198670464991,1614.34545898438
799,2,1.62376041797803,0.0031151152392049734,0.0025291004114305995,642.030822753906
434,2,1.300000632832822,0.001840218615815061,0.0011961426825551596,1086.82739257812
1248,2,1.5100388011510666,0.0009088576229933898,0.0006862051377209733,2200.56469726562
1432,3,0.8974105591666022,0.0011160633191548727,0.00033385566910270275,2688.01953125
115,2,1.475827146683737,0.0018294346930672197,0.0013499646915568165,1093.23388671875
1304,2,2.0261316989814153,0.0016791201754631354,0.0017010593069525476,1191.09997558594
518,2,1.8872828738382337,0.0008438973304947945,0.0007963364895603147,2369.95654296875
725,2,1.4585857545238738,0.0013139059591697993,0.0009582222574145479,1522.17895507812
1566,2,1.7069230642441593,0.0003669042347699808,0.000313138650348867,5451.013671875
272,2,0.8136288760010266,0.0027702971525829403,0.001126996879222451,721.944213867188
1370,2,3.4953246418242148,0.00012498845779195317,0.00021843761823190985,16001.4775390625
9145,3,1.2517643381310997,0.005598388094313335,0.00233595418915972,535.868530273438
536,2,1.753892146783597,0.0004346446599510388,0.000381159927864777,4601.4599609375
403,2,1.790438603814017,0.0006658014715252836,0.0005960383285475233,3003.8984375
11,2,1.8011194492694098,0.0019913779073491545,0.0017933547398859895,1004.32971191406
519,2,1.5158395282304997,0.0006941356384420993,0.0005260991193520243,2881.28125
1178,3,0.8435371955350707,0.0019840994323163425,0.0005578872235996177,1512.02099609375
161,3,1.4162716312481536,0.0013386669391644104,0.0006319720032094507,2241.03540039062
257,3,0.7569828203467878,0.0013265097819840986,0.0003347150386613085,2261.57397460938
1763,2,1.4501646590060946,0.004111647646050977,0.0029812830532943637,486.423004150391
246,3,1.3314778792517776,0.0014728942155579725,0.0006537086888311133,2036.80615234375
1591,3,1.5463162843186498,0.003921335858203883,0.0020212084979411037,765.04541015625
370,2,2.076861632145189,0.0005911841681572562,0.0006139038581887375,3383.04052734375
1365,3,1.4657613192886958,0.0011323414901606638,0.0005532474521677408,2649.37744140625
1307,3,1.9111347828113252,0.004217825202758438,0.0026869441509366275,711.267028808594
1340,4,1.1119411715354102,0.008610365271123828,0.0023935549117303097,464.556365966797
1561,2,2.230806559336386,0.0006891510033153615,0.0007686812892845799,2902.12158203125
1519,3,1.257884296333004,0.00470798780359898,0.0019740346418248224,637.214904785156
355,2,2.738036114518412,0.00026074135336220754,0.0003569596210270655,7670.4365234375
1376,3,2.2077972552608593,0.003580033360328771,0.0026346626088920573,837.981018066406
1079,2,2.917942430729518,0.0003186936795869618,0.0004649649050360567,6275.61865234375
611,3,1.9387350224660105,0.0029133899525507078,0.0018827637117035485,1029.72827148438
376,2,2.005368502136371,0.0001690382786686816,0.00016949201984876224,11831.6396484375
1294,3,2.6455576835325427,0.0009076083773257728,0.0008003767720909004,3305.39038085938
1452,3,1.1703086650641055,0.0013018650955008313,0.000507861334003044,2304.38623046875
165,2,6.133678839532517,0.00013501533788742002,0.0004140703605062006,14813.1318359375
1184,3,1.3816804589865848,0.004118804447289828,0.0018969572064024653,728.36669921875
331,2,2.7429717016557236,0.00019229071953159182,0.000263724001083087,10400.91796875
551,4,1.0585572006598822,0.0029816486839316873,0.0007890614210534872,1341.53967285156
1659,2,1.5347141591566806,0.004103766377870119,0.0031490541829941984,487.357177734375
934,3,1.9120283668391678,0.0037307221921271845,0.0023777488867145267,804.133850097656
1764,3,1.8500089680325738,0.003222742786742773,0.0019873676857121397,930.884094238281
1296,3,1.5682559287791165,0.0013259579798218719,0.0006931471543892103,2262.51513671875
505,3,2.5593935951814033,0.000628227025541355,0.0005359600751634692,4775.34375
1146,3,1.8427030981917996,0.004803519610120582,0.002950486822598087,624.542053222656
492,3,2.663645137919361,0.000217160991863037,0.00019281327337390816,13814.6357421875
929,3,2.4404618547584636,0.001742355306204272,0.001417383887409176,1721.80725097656
1030,3,3.511177105905136,0.0010338939341607812,0.0012100615705198424,2901.65161132812
53,3,4.0751621246482195,0.0009860122352820342,0.0013393865718870249,3042.55859375
1194,4,1.7501495455263638,0.00228259784544999,0.0009987218954584393,1752.38928222656
218,3,4.450811739059937,0.00034964553431972376,0.0005187354828867035,8580.1181640625
1072,3,3.1927825327927706,0.0010983469199538566,0.0011689276203251376,2731.37744140625
6207,3,4.785696182289478,0.0013989502636067243,0.00223165031191852,2144.46508789062
69,5,1.1387238413009049,0.010553046222716035,0.0024034010664314414,473.796844482422
680,4,1.7399182811083893,0.0005618431803231983,0.0002443903051401025,7119.42431640625
56,4,1.380559784902506,0.0012026136882453027,0.0004150700236911861,3326.0888671875
110,3,4.128396318341027,0.0008130191573593672,0.0011188217653277119,3689.94995117188
112,4,1.677087491482379,0.003306070293342111,0.0013861422837313836,1209.89562988281
583,4,1.8906434926013793,0.0005352333070355543,0.00025298384224257167,7473.37646484375
540,3,4.90944806803421,0.0004208501378277352,0.0006887139653634351,7128.42822265625
731,5,1.3527692733303665,0.0018791245775181095,0.000508404397845281,2660.8134765625
789,4,1.6948946824145938,0.004187698291213852,0.0017744268913337598,955.178649902344
1521,3,4.039202803043163,0.002576076596350417,0.0034684319362774984,1164.56164550781
16115,4,2.1476651286637067,0.0027523677098751868,0.0014777910379397312,1453.29418945312
288,4,2.7174792203549942,0.0003388813572727861,0.00023022576163862324,11803.541015625
9,5,1.2766775986345416,0.0037902717530460357,0.0009677910079702294,1319.16662597656
550,4,2.2514386723506115,0.0006868701977988292,0.0003866115315523495,5823.5166015625
221,3,4.97970209356212,0.0006751555610499855,0.001120691186946907,4443.42041015625
17249,6,1.9029384669062572,0.0032782599184170017,0.001039721150545447,1830.2392578125
939,7,1.1759257489252657,0.018022001713762135,0.003027505123198309,388.414123535156
297,4,3.4555420844228335,0.00019734176404072678,0.000170480692664243,20269.404296875
548,6,1.8247968085033854,0.0007314634030191914,0.00022246201389440766,8202.734375
135,4,4.236718924961293,0.00041073473685751625,0.000435041908195809,9738.6455078125
285,4,3.361872730488827,0.001065633224445876,0.0008956308194918675,3753.63671875
358,4,1.7442416734562047,0.0003103711708828196,0.00013534058262330273,12887.794921875
8548,5,2.950259828227726,0.0005622672548509278,0.0003317668989429146,8892.568359375
13284,5,2.414165827033066,0.0016347860765078314,0.000789328936082934,3058.50415039062
1013,7,1.1528006115724256,0.011322353285894253,0.0018646308274882799,618.246032714844
364,4,5.288232856357877,0.0002327639859559667,0.00030772753957729164,17184.7890625
905,5,3.1271289386010888,0.005909190912599225,0.003695760381301523,846.139526367188
1224,5,2.710736841194313,0.0034908734879664214,0.0018925678743558143,1432.30627441406
869,5,3.8381109041997137,0.0031623297352567957,0.0024274744479128203,1581.11279296875
1622,6,3.0161251945464707,0.005171638269407727,0.002599718080240226,1160.17395019531
163,5,2.6465146862718187,0.001014920118650505,0.0005372001998802597,4926.49609375
333,5,3.6612406707237044,0.0004470985096861884,0.00032738704949660576,11183.2177734375
668,5,4.143475181729415,0.0008735217308150657,0.0007238831224667096,5723.9560546875
1121,5,3.5753521132648745,0.0007296886288929761,0.0005217787562675701,6852.23779296875
1229,8,1.7214659275485773,0.006338049281969524,0.0013638419857542826,1262.21801757812
888,5,6.2286028723901,0.0013953499146506427,0.0017382160972764548,3583.33056640625
847,6,3.8953664022228365,0.00397955361831552,0.002583636576771766,1507.70678710938
606,5,2.398976681067408,0.0014628834747596885,0.000701884668613471,3417.9072265625
9034,7,2.881085078742547,0.0028918822147024855,0.0011902512426086116,2420.56884765625
211,5,9.51102854616017,0.0011307251934738164,0.0021508719185983896,4421.94091796875
1260,6,1.840485089106628,0.007647432096016719,0.002345830790445703,784.577087402344
130,6,3.4065443380930143,0.0006267695477323163,0.0003558530423527736,9572.896484375
432,6,3.268707646357172,0.0013690249852630388,0.0007458237395638849,4382.68115234375
872,6,6.685944543597068,0.0018147145169629584,0.00202218010381248,3306.30517578125
1167,7,2.9281720246241174,0.004314524827064247,0.0018048101283079621,1622.42663574219
474,8,2.9626098093768105,0.0009015063585800967,0.00033385144764312035,8874.0361328125
1269,8,3.2190603056871274,0.0052331868819298225,0.00210574302048286,1528.70520019531
1090,7,8.792691581680211,0.0017892724777667044,0.0022475030075130562,3912.20458984375
1284,8,4.1580004965453545,0.0025199150420733107,0.0013097259995241168,3174.71020507812
313,8,3.2059465365181135,0.0005751122019896271,0.00023047237150974382,13910.3291015625
219,7,3.8474454250553918,0.0018432383393574587,0.0010131084165782218,3797.6640625
1041,8,3.9951442966475823,0.005326487964035803,0.0026600110013349537,1501.927734375
1115,8,3.2699020606911318,0.001350708759359495,0.0005520856694528968,5922.81640625
1117,7,8.104736084381464,0.0009818354954351772,0.0011367882241114333,7129.50390625
1022,8,3.737567495075357,0.004040453611448269,0.0018876835104386111,1979.97570800781
335,10,1.3763066728678677,0.005006117093763253,0.0006889952361304262,1997.55615234375
420,7,4.640267468763314,0.0006300541452781099,0.00041765996484192686,11110.15625
326,8,3.653062633980805,0.0012621554879420395,0.0005763416314093593,6338.36328125
308,8,4.815426984427753,0.0006618779088956407,0.00039840309286158526,12086.8212890625
517,8,10.923328656043696,0.0010549893902220564,0.0014404994797543318,7583.0146484375
2190,10,3.061580714325103,0.005434589717334324,0.0016638435068860276,1840.06530761719
417,8,6.540184707008966,0.0005270984382714131,0.00043091514313387566,15177.4306640625
368,8,4.050928034880867,0.0012234390734958023,0.0006195079552241024,6538.9443359375
456,11,1.3954938361496512,0.004937317025810017,0.0006263632251486007,2227.9306640625
738,10,2.6907930131493827,0.007027111508902377,0.001890850255077613,1423.05981445312
345,8,5.540767426868653,0.00047779072183143156,0.0003309159085479572,16743.732421875
460,10,3.400915754174286,0.0011982913582246377,0.00040752879582770733,8345.2158203125
1031,10,6.454977945286237,0.0018205355521347423,0.0011751516837639265,5492.88916015625
15748,11,5.402668916245678,0.004551676622449052,0.002235563800446146,2416.69189453125
137,16,2.119158032458689,0.0038239079199985436,0.000506466574002957,4184.201171875
4481,11,6.2651936938530515,0.0059496739141343315,0.003388714498846947,1848.8408203125
443,11,4.376330571832991,0.0010635863955742568,0.00042314596897611613,10342.3662109375
628,13,7.352347752736483,0.003534151003982159,0.00199879286091997,3678.39404296875
1092,12,19.316431072768626,0.0006273728150700178,0.0010098836449357349,19127.3828125
